WBIC,SHAPE_AREA,SHAPE_LEN,lat,long,Area,WatershedA,MaxDepth,MeanDepth,W_AREA,W_LAT,W_PERM,W_SLOPE,W_DARCY,W_BD_203,W_QG_1,W_PRCP_ANN,W_TEMP_ANN,W_TEMP_GS,W_TEMP_JUL,TRW_AREA,W_LU06_11,W_LU06_21,W_LU06_22,W_LU06_41,W_LU06_42,W_LU06_43,W_LU06_52,W_LU06_71,W_LU06_81,W_LU06_82,W_LU06_90,W_LU06_95,R_AREA,R_PERM,R_SLOPE,R_DARCY,R_LU06_11,R_LU06_21,R_LU06_41,R_LU06_43,R_LU06_90,w_develop,w_forest,w_ag,w_wetland,r_develop,r_forest,r_wetland,cond,mg_average,ca_average,lake_MEAN,watershed_MIN,elevation_difference,LakeName,US_L3NAME,ECO_LANDSC,HUC12_CODE,slope2,slope3,slope4,slope5,slopenearest,SDI,area_depth_ratio
2478200,1106174.72064,7156.82674843,45.45378195,-92.51327894,273,2530,17,11,10.2379,45.46,696.5,1.873,-155.5,95.7199999999999,0,801.7,5.94,14.6199999999999,20.82,10.24,10.5399999999999,9.10999999999999,3.08,15.52,0.42,0.22,0.11,0.91,36.84,20.53,0.63,0.67,0.411,664.5,8.184,-393.1,11.0699997,11.7299995,42.7000008,3.4300001,7.23,13.60999999999999,16.16,57.370000000000005,1.3,11.8999995,49.8800009,7.470000000000001,187.2,NA,NA,347.878653747,347.467590332,33.33149029600003,Long Lake,North Central Hardwood Forests,Forest Transition,070300050801,6.18246749377291e-4,0.00363167636745345,7.06223444683809e-4,0.00363167636745345,6.18246749377291e-4,1.9195689099201132,213481.303195924
2461100,3945437.97691999,7829.48810452,45.8977239999999,-92.3429713999999,975,2551,24,14,10.3248,45.9099999999999,560.899999999999,0.937,109.3,100,0,793.5,5.45,14.07,20.42,10.32,38.68,7.29,0.73,19.23,2.33,10.5299999999999,0.97,0,8.97,8.35999999999999,1.47,1.36,0.4576,504.2000122,4.6869998,-867,23.8899994,7.8000002,21.7700005,28.4099998,3.1300001,8.11,32.089999999999904,17.32999999999999,2.83,7.9300002,55.2700005,5.0100001,80,NA,NA,292.936784143,292.809051514,30.69138968499999,Devils Lake,Northern Lakes and Forests,Northwest Sands,070300010504,-0.00136049826006678,0.00222660639119435,0.00477052965314788,0.00222660639119435,0.00477052965314788,1.1119386503430688,539347.9299157903
2675000,900142.973196999,4635.26102965999,45.9515849599999,-92.4247974,222,2555,6,4,6.3553,45.95,1173,1.025,-19.1999999999999,100,42.1899999999999,776.2,5.36,13.92,20.2399999999999,10.34,14.5399999999999,6.78,0.43,40.8999999999999,12.67,7.91,11.17,0,0,0.06,0.59,4.96,0.2674,1173,2.3829999,-275.9,26.8500004,2.6199999,39.3800011,14.96,2.73,7.21,61.479999999999905,0.06,5.55,2.6199999,55.0900011,10.2800002,26,NA,NA,287.150801405,287.065307617,24.50526549,Bass Lake,Northern Lakes and Forests,Northwest Sands,070300010506,1.6272088324681e-4,2.68287103332323e-4,0.00418965632740373,2.68287103332323e-4,0.00418965632740373,1.3782040321623803,492204.16294674046
102600,192990.678159,3240.04659914,43.7704942399999,-89.60758008,48,2571,56,14,5.1384,43.77,1048.59999999999,3.42,-219.4,30.16,76.5699999999999,833.299999999999,7.24,15.3,21.42,10.4,4.29,5.61,0.78,27.27,1.25,2.74,0,0.28,7.85,45.1,3.11,1.72,0.1936,1049,3.598,201.7,26.3400002,3.4100001,31.8199997,5.3699999,11.1599998,6.390000000000001,31.259999999999998,52.95,4.83,5.1700001,37.1899996,18.9099998,322.6666667,NA,NA,265.794028216,265.739318848,34.31281382499998,Crooked Lake,North Central Hardwood Forests,Central Sand Hills,040302010205,5.3724292135736e-4,0.00422795355872292,0.00307993125567343,0.00422795355872292,5.3724292135736e-4,2.0805500047837335,11306.63421910152
194000,321215.220937,4289.77803105,45.1631315099999,-88.98520107,79,2577,34,12,10.4269,45.18,397.699999999999,3.565,-191.099999999999,100,19.5599999999999,792.5,4.91,13.1099999999999,19.1499999999999,10.43,3.61,4.06,0.75,53.39,0.27,4,0.01,0,4.41,23.51,5.23,0.41,0.2418,530,7.658,-176.7,17,5.96,17.0400009,5.29,39.4099998,5.15,57.660000000000004,27.92,5.640000000000001,7.04,22.330000899999998,39.4099998,291,NA,NA,447.475279462,442.492401123,65.44763313600004,Mueller Lake,North Central Hardwood Forests,Forest Transition,040302020401,0.00511612987286248,0.00798780239703118,0.00575667599752404,0.00798780239703118,0.00511612987286248,2.135166911379215,30995.756227516595
1178900,88370.1531983,1538.83571304,45.7589546199999,-89.65026468,22,2578,35,NA,3.0524,45.7599999999999,831,4.622,-198.699999999999,100,0,800.6,4.34,12.6,18.8,10.43,5.22,4.7,0,66.3599999999999,4.57,7.6,0.15,0.99,0,6.78,2.22,1.42,0.0928,484.2000122,4.7670002,-123.5,34.4799995,19.2900009,26.2900009,2.3699999,9.3800001,4.7,78.52999999999989,6.78,3.64,19.2900009,30.060000799999997,12.940000000000001,19,NA,NA,483.408734549,479.627075195,32.02882648600007,Wind Pudding Lake,Northern Lakes and Forests,Northern Highland,070700010904,0.00212389861694184,0.00198244858344769,0.00255660909422692,0.00198244858344769,0.00212389861694184,1.4602745652628375,8283.66640404012
2451200,776676.501334,4125.4075431,45.8582813499999,-92.3078584099999,192,2591,24,11,3.1246,45.8599999999999,859.799999999999,1.339,-177.5,100,0,793.5,5.45,14.07,20.42,10.49,25.7199999999999,5.44,0,43.8599999999999,0.86,14.5,0.07,0,0.13,4.39,1.82,3.21,0.2336,881.0999756,3.6800001,-462.9,16.6499996,17.5100002,23.3700008,29.3199997,4.02,5.44,59.2199999999999,4.52,5.03,17.5100002,54.3200005,11.5099998,42,NA,NA,291.9300278,291.317199707,13.501979036000023,Bass Lake,Northern Lakes and Forests,Northwest Sands,070300010503,7.71743902495824e-4,-1.84201195765323e-4,0.00204211492003279,-1.84201195765323e-4,0.00219991867487649,1.3205104534474184,106172.96879565835
968800,1525555.63629,7291.41938939,45.9501388899999,-89.0542499999999,377,2620,32,19,10.6014,45.95,409.399999999999,3.352,-131,100,1.27,808.5,4.1,12.26,18.4499999999999,10.6,14.67,4.39,0.11,40.96,7.35,17.52,0.35,1.27,0,0,13.16,0.12,0.4148,559.5999756,4.7519999,-52.3999999999999,14.6300001,5.5,28.7399998,10.6300001,29.8899994,4.5,65.83,0,13.28,5.5,39.369999899999996,32.2799995,40.6,1.42,2.78,516.611738365,514.648071289,47.84449942800006,Anvil Lake,Northern Lakes and Forests,North Central Forest,070700010102,2.6548581254877e-4,0.00215349423389047,0.00198242861829515,0.00215349423389047,2.6548581254877e-4,1.6653024515550001,156409.49355007382
2484200,214784.818406,2145.88014001,45.94095062,-91.6216756299999,53,2647,4,3,3.1584,45.9399999999999,671,3.251,-103.099999999999,4.89,0,831.899999999999,5.12,13.68,20.0799999999999,10.71,7.51,3.22,0,64.9699999999999,2.04,8.88,0.17,2.07,0.94,0,9.63,0.57,0.1058,671,1.8660001,-49.6,26.5599995,16.6399994,20.8899994,1.42,24.7600002,3.22,75.8899999999999,0.94,10.200000000000001,16.6399994,22.309999400000002,24.7600002,57,NA,NA,351.150439229,350.784301758,46.052319559999944,Mud Lake,Northern Lakes and Forests,Northwest Sands,070300020203,0.00201348168683456,0.0019051082052294,0.00393999638095415,0.0019051082052294,0.00201348168683456,1.3061670923533686,176168.65026738844
2492600,744665.362642999,3931.21188356999,45.71097589,-91.8527324199999,184,2669,27,10,2.1201,45.71,872,3.486,-227.199999999999,0,0,832.299999999999,5.38,13.97,20.3599999999999,10.8,42.03,7.72,0,39.5799999999999,0.59,1.18,0,0,5.76,0,3.13,0,0.2364,872,8.6809998,-540,42.2599983,16.2000008,32.9900017,1.3099999,4.9899998,7.72,41.3499999999999,5.76,3.13,16.2000008,36.540001600000004,4.9899998,62,NA,NA,373.458725054,372.706848145,32.573684614,Ripley Lake,North Central Hardwood Forests,Forest Transition,070300010403,-4.73236300841915e-4,9.10750171100664e-4,0.00516268868447911,9.10750171100664e-4,-4.73236300841915e-4,1.2851118942177575,90486.21593309505
2460700,618380.548664,4812.65525910999,46.04287344,-92.1763224799999,153,2682,23,14,3.7927,46.0399999999999,1032,3.215,-216.4,100,80.65,785.2,5.36,13.96,20.2899999999999,10.85,17.8099999999999,4.68,0.5,41.21,9.74,13.58,2.21,0.14,0.45,3.57,4.16,1.95,0.2866,1032,9.7119999,-95.2999999999999,29.3799992,3.6600001,29.0699997,18.1100006,10.6800003,5.18,64.53,4.02,6.11,5.2300002,49.5500002,15.8400001,63,NA,NA,290.224686408,287.121124268,20.096297478999986,Deer Lake,Northern Lakes and Forests,Northwest Sands,070300020405,0.00270193577657077,0.00301905970736863,0.00357588146484069,0.00301905970736863,0.00270193577657077,1.7264416757466472,88209.02497204153
2046600,2036271.29175999,15643.9958933,45.93070594,-91.47164234,503,2707,51,14,7.4061,45.9399999999999,431,3.622,-107.7,100,0,842.799999999999,5.01,13.51,19.9499999999999,10.9499999999999,29.48,5.55,0.07,46.1599999999999,2.52,5.82,0,0.96,1.88,0.19,6.66,0.72,0.7515,431,3.71,-229.7,25.5900002,11.5100002,29.2700005,9.9799995,17.6599998,5.62,54.4999999999999,2.07,7.38,12.5300002,41.769999999999996,19.079999800000003,18,NA,NA,393.795731074,380.903961182,33.452895635000004,Windigo Lake,Northern Lakes and Forests,North Central Forest,070500010402,3.60544397664227e-4,3.34115262906456e-4,0.00781416812603354,3.34115262906456e-4,3.60544397664227e-4,3.0926084775111664,130993.7272760016
1023300,390645.876433,3461.96727423999,45.95676375,-89.69166814,97,2718,12,7,11.0013,45.96,671,3.123,-148.199999999999,100,0.18,814.1,4.34,12.59,18.76,11,3.82,4.17,0.4,48.3999999999999,1.35,24.16,0,0,0,0,15.18,1.1,0.1966,671,4.0710001,-361.1,15.9700003,3.3099999,21.7199993,15.9200001,31.9899998,4.970000000000001,73.9099999999999,0,16.28,3.3099999,40.1799994,40.5299998,98.58823529,0.25,1.002,495.949412562,494.652038574,32.664845250999974,Trilby Lake,Northern Lakes and Forests,Northern Highland,070700010803,0.00168784008891572,0.00113008229498555,0.00209439768209539,0.00113008229498555,0.00168784008891572,1.5625229468462047,106803.88135197943
2766200,1787532.8532,13724.0866656,46.12934198,-89.3851488499999,442,2757,68,24,6.1857,46.13,952.5,3.935,-143.199999999999,100,0,832.899999999999,4.32,12.51,18.66,11.16,29.52,2.35,0,38.57,3.61,15.56,0.25,0.17,0,0,9.41,0.55,0.6303,972.4000244,6.7940001,-411.1,14.8800001,2.3,16.9799995,20.0100002,32.1899986,2.35,57.74,0,9.96,2.3,47.079999900000004,35.4399986,29,0.257,1.647,523.626484243,522.030090332,37.946025523,Lac du Lune,Northern Lakes and Forests,Northern Highland,040201020101,0.00275866425881181,0.00225573244564104,0.00215847788884466,0.00225573244564104,0.00275866425881181,2.895686248275358,86244.25144742936
2772800,62689.833052,1193.114119,46.48917525,-91.5549588699999,15,2782,9,5,11.2574,46.4799999999999,1032,3.5,-530.6,0,45.52,846.7,4.83,13.33,19.75,11.26,0.54,3.73,1.6,18.3999999999999,26.2199999999999,15.05,31.9499999999999,1.45,0,0,1.07,0,0.0788,1032,6.4099998,47,12.0600004,2.6700001,35.6599998,32.1100006,0,5.33,59.6699999999998,0,1.07,2.6700001,85.2800006,0,82,NA,NA,339.85671413,335.474182129,56.91409885799999,Rush Lake,Northern Lakes and Forests,Northwest Sands,040103010703,0.00805237114989763,0.0110148083861382,0.00769180535417802,0.0110148083861382,0.0110148083861382,1.3442452062805956,22852.811698745987
2710800,1079990.01438,4321.36975069999,46.02350544,-91.95763682,267,2784,26,12,3.8067,46.03,1032,3.219,-183.8,100,0,789.1,5.21,13.84,20.1999999999999,11.27,29.48,6.56,0.29,49,1.68,8.25,0.62,0.14,1.73,0,1.25,1.01,0.2601,1032,4.5349998,-650.1,25.1399994,10.0699997,48.5600014,16.0300007,0.19,6.85,58.93,1.73,2.26,10.0699997,64.59000209999999,0.19,112,NA,NA,302.415421904,299.250274658,27.30534225599996,Matthews Lake,Northern Lakes and Forests,Northwest Sands,070300020401,5.74229941021558e-4,0.00145619924446037,-8.3175151300411e-4,0.00145619924446037,5.74229941021558e-4,1.1730232645627863,136279.78174591158
2624000,600442.818535999,7791.79141987,45.3219934999999,-92.3706516,148,2789,33,14,2.0336,45.32,775.5,2.715,-121.099999999999,82.54,0,798.799999999999,5.99,14.77,21.17,11.2899999999999,24.46,4.59,1.86,33.0099999999999,3.74,0.69,0.22,3.41,11.33,3.96,3.75,8.97,0.3935,872,5.434,-244.2,11.21,0.56,46.8899994,0.74,10.9499998,6.45,37.4399999999999,15.29,12.72,3.56,54.289999200000004,26.9900007,232,NA,NA,323.813910087,323.472381592,21.731652656999984,Pike Lake,North Central Hardwood Forests,Forest Transition,070300050802,-0.00184942054864909,0.00285466173695603,3.47012034353816e-9,0.00285466173695603,3.66419966131593e-9,2.8365899433163855,59695.65920384942
417400,1586788.23205,12509.870508,45.28299922,-88.5866448999999,392,2853,50,19,8.411,45.2899999999999,671,3.434,-321.899999999999,100,22.71,802.399999999999,5.29,13.25,19.3,11.5399999999999,20.2399999999999,5.49,0,46.34,2.81,2.79,0.71,0.07,0,0,21.37,0.16,0.5669,671,6.5500002,-504.9,23.5799999,8.6300001,12.8199997,0.76,52.6599998,5.49,51.940000000000005,0,21.53,8.6300001,14.3199997,53.469999800000004,202.6666667,NA,NA,392.621550924,386.601196289,36.933014506000006,Archibald Lake,Northern Lakes and Forests,Forest Transition,040301040202,0.00797316316809132,0.00267077326527478,-2.70839789335983e-4,0.00267077326527478,0.00797316316809132,2.8014856146117704,104119.96273293963
2694000,3433434.59198,11850.8031238999,46.2032753599999,-91.8757425999999,848,2870,102,30,11.6127,46.2199999999999,1032,2.583,-333.6,60.4399999999999,17.85,798.399999999999,4.88,13.51,19.9699999999999,11.6099999999999,31.53,2.9,0.99,38.0499999999999,8.68,10.3599999999999,3.02,1.42,0.34,0.17,2.06,0.48,0.6657,1032,6.3850002,-1130.1,36.7000008,2.97,18.0400009,20.0400009,1.25,3.8899999999999997,57.0899999999998,0.51,2.54,3.18,58.48000139999999,1.25,44.36363636,NA,NA,314.183467048,313.896240234,24.483464104000007,Whitefish Lake,Northern Lakes and Forests,Northwest Sands,070300020309,3.21492814193886e-4,1.94597479884489e-4,0.0012122901075461,1.94597479884489e-4,1.94597479884489e-4,1.804174175329981,110436.75672829499
2655900,343101.761684,2243.52326097,45.81187012,-92.2897899799999,85,2897,10,6,1.4548,45.81,972.399999999999,0.368,-4.7,100,50.49,810.2,5.65,14.34,20.71,11.72,24.87,4.07,0,39.96,1.76,5.71,0,0,1.74,2.15,5.1,14.64,0.1402,952.5999756,0.654,-93.7999999999999,23.0400009,6.9899998,32.8100014,8.9200001,12.7700005,4.07,47.43,3.8899999999999997,19.740000000000002,6.9899998,41.7300015,28.25,20,NA,NA,297.459799672,297.382965088,8.251107310000009,Taylor Lake,Northern Lakes and Forests,Northwest Sands,070300010904,0.00230567394424058,2.11141844389644e-4,0.00137515931072676,2.11141844389644e-4,0.00230567394424058,1.0804736267793498,112566.19477821523
1884100,1982615.30011,6538.14998656999,45.8434196899999,-91.5562705199999,490,2899,49,33,5.1806,45.85,464.1,2.108,-212.5,0,9.59,843.399999999999,5.06,13.58,20.03,11.73,39.52,9.91,1.62,34.02,1.07,4.1,0,0.21,5.36,1.32,1.55,0.12,0.3529,424.7999878,3.796,-760.899999999999,25.7000008,16.9500008,26.6599998,16.4300003,8.3000002,12.39,39.190000000000005,6.680000000000001,1.67,19.130000900000002,43.0900001,8.3000002,58,NA,NA,396.900886356,396.839324951,33.45577257999997,Stone Lake,Northern Lakes and Forests,North Central Forest,070300020203,-0.00348904742895632,-1.44594245775815e-4,4.9140392510399e-4,-1.44594245775815e-4,-0.00348904742895632,1.3098776152890124,132747.82394008784
2599000,287509.041757,2291.13692742,46.34586242,-91.7389859599999,71,2945,14,6,1.5943,46.34,1032,1.587,-208.599999999999,48.27,0,815.799999999999,4.74,13.33,19.8299999999999,11.92,17.66,1.34,4.66,22.82,6.41,7.46,22.77,15.85,0,0,0.67,0.34,0.134,1032,4.7270002,-857.5,10.6000004,0,54.1800003,15.4499998,0,6,36.69,0,1.01,16.1900005,70.3000001,0,27,0.9,2.26,332.775946278,331.398529053,12.556695324000032,West Twin Lake,Northern Lakes and Forests,Northwest Sands,070300010103,0.00179132150084456,0.00466667961908826,0.00445669593825693,0.00466667961908826,0.00179132150084456,1.2053699479355717,67376.50959809712
1019500,1609385.84841999,12516.3400905,45.5967545099999,-89.5489098999999,398,2981,74,22,4.6076,45.6,671,2.849,-79.4,100,48.8999999999999,797.6,4.8,13.0399999999999,19.1999999999999,12.07,37.0099999999999,7.75,1.39,28.66,2.26,8.02999999999999,0.76,1.71,0.6,5.79,4.08,1.62,0.6506,671,8.0600004,-131.3,18.8400002,2.27,43.6500015,8.79,13.6300001,9.24,38.94999999999999,6.39,5.7,3.4699999999999998,56.0400014,14.8000001,59.19047619,1.745,5.2,477.934923287,476.894897461,31.83793437899999,Squash Lake,Northern Lakes and Forests,Northern Highland,070700011302,0.0103266251398356,0.00312825999225361,0.00322562304410198,0.00312825999225361,0.0103266251398356,2.783186659458435,71353.20672926819
2453500,3108175.6055,19135.9909221999,45.94994941,-92.14711305,768,3011,13,6,8.4876,45.95,1018.7,1.585,-157.8,100,0,790.6,5.29,13.9,20.26,12.18,41.1499999999999,7.27,0.39,22.32,5.31,14.69,0.18,0,4.43,0.66,2.17,1.33,1.0062,1032,2.7550001,-664.2,37,10.1999998,19.5499992,13.8900003,9.7700005,7.759999999999999,42.32,5.09,3.5,10.2099998,38.6199993,12.6500006,57.5,NA,NA,300.263236993,296.902008057,20.325263984000003,Birch Island Lake,Northern Lakes and Forests,Northwest Sands,070300020404,0.0021615346833067,9.36109277777392e-4,0.00200719504236717,9.36109277777392e-4,0.0021615346833067,3.0619158471292316,784417.4251716131
2462200,128684.021406999,1559.09323836,46.41605547,-91.4624125999999,32,3164,24,10,12.8057,46.43,855.299999999999,2.272,-446.3,0,55.6599999999999,847.7,4.97,13.4,19.68,12.81,0.94,1.43,2.14,22.9499999999999,40.5499999999999,10.6999999999999,11.5299999999999,6.63,0,0,3.13,0,0.0998,1032,7.6869998,-1260.4,12.8299999,2.4000001,65.2300034,12.6300001,2.5,3.5700000000000003,74.1999999999997,0,3.13,6.809999899999999,77.8600035,2.5,65,1.672580645,6.113978495,355.410315264,354.702636719,38.259362469999985,East Eightmile Lake,Northern Lakes and Forests,Northwest Sands,070300010101,-0.00154497647272441,0.0040453413653381,0.00371031047104301,0.0040453413653381,-0.00154497647272441,1.2260405772813543,17591.319636783544
196100,553813.329723999,4139.49516628,44.23275643,-89.16245575,137,3184,48,16,9.2255,44.24,1046.3,2.544,-20,100,79.37,806,6.91,14.97,21.03,12.89,7.51,6.37,0.27,23.09,13.14,2.33,0.09,0.12,0.32,38.56,7.77,0.3,0.2236,1049,4.5159998,-159.7,33.8100014,13.8599997,7.9200001,0.54,34.8800011,6.640000000000001,38.56,38.88,8.07,13.8599997,9.4000001,34.8800011,217,NA,NA,271.287961375,271.200775146,48.48388921100002,Pine Lake,North Central Hardwood Forests,Central Sand Hills,040302022001,3.53202394731589e-4,0.00124090982304393,0.00123793448708462,0.00124090982304393,3.53202394731589e-4,1.56913657506181,37853.601386428185
977500,3534737.43294999,23624.6215834,45.87031738,-89.6248001099999,873,3186,95,31,9.9981,45.8699999999999,1032,3.47,-155.199999999999,15.3599999999999,8.44999999999999,809,4.35,12.56,18.71,12.89,37.38,2.07,0.07,34.6,0.56,16.46,0,0,0,0,8.38,0.47,1.1053,1032,8.2679996,-230.2,25.9200001,0.66,28.6000004,22.6200008,20.9799995,2.1399999999999997,51.620000000000005,0,8.850000000000001,0.8200000000000001,52.0800012,21.1799995,25.28571429,0.669,2.361,486.497825606,485.484710693,41.63211824200005,Clear Lake,Northern Lakes and Forests,Northern Highland,070700010802,0.00121355541243377,-4.75473335035674e-6,5.42242438545766e-4,-4.75473335035674e-6,-4.75473335035674e-6,3.544715213409033,122072.7114570379
106600,157122.515882,2845.24964267,43.8869188899999,-89.6556798999999,39,3233,21,10,13.0847,43.88,1062.4,2.67,-125.099999999999,99.9599999999999,35.31,819.299999999999,6.91,15.02,21.1299999999999,13.08,1.83,7.17,0.64,37.2999999999999,5.65,2.3,0.08,1.71,0.32,37.25,3.84,1.71,0.1596,1049.3000488,8.2620001,-317.1,29.0100002,0.75,43.2299995,2.51,7.8299999,8.02,45.24999999999989,37.57,5.55,0.75,45.739999499999996,19.5500002,9.228148936,NA,NA,296.574398837,287.323394775,48.10052792100004,Patrick Lake,North Central Hardwood Forests,Central Sand Hills,040302010302,0.00194495099798942,-1.60877057341925e-4,0.00227385107746325,-1.60877057341925e-4,0.00194495099798942,2.0248657440284537,24547.32469097613
2498600,826885.934984,4512.75780553,45.92253971,-91.6834586599999,204,3280,24,12,4.4711,45.92,660.299999999999,1.459,-207.8,0,0,817.799999999999,5.22,13.82,20.19,13.27,21.57,7.58,1.23,27.41,5.56,6.14,0.88,2.84,9.85999999999999,4.86,10.99,1.03,0.2579,671,3.3610001,-817,16.3199997,26.7199993,5.8200002,29.5100002,9.1099997,8.9,39.11,14.719999999999992,12.02,29.5099993,37.8900003,9.1099997,94.1,NA,NA,338.303601098,336.19430542,23.135943580000003,Spring Lake,Northern Lakes and Forests,Northwest Sands,070300020204,0.00352088060687779,8.39591915703917e-4,0.00219533703480292,8.39591915703917e-4,8.39591915703917e-4,1.3999556951888275,113036.68183836395
1842400,374912.896653999,2262.32373509999,45.999642,-89.610408,93,3282,67,34,5.1786,46,804.899999999999,3.778,-149.8,100,0,812.5,4.33,12.55,18.68,13.2799999999999,7.14,10.58,0,46.8699999999999,1.5,10.9499999999999,0,6.84,0,0.78,10.55,4.8,0.1423,984.2999878,1.143,38.8,8.4300003,27.3400002,0.14,10.0500002,40.1300011,10.58,59.319999999999794,0.78,15.350000000000001,27.3400002,14.550000299999999,49.6900015,16.63157895,0.256,0.974,502.061755952,500.777404785,60.59992617700004,Crystal Lake,Northern Lakes and Forests,Northern Highland,070500020105,0.00167972862003903,0.00167012480388215,3.65404208227052e-4,0.00167012480388215,0.00167972862003903,1.0422805414430396,18358.64460443839
101300,84883.3401822,1257.37108059999,44.13763197,-89.2906227999999,21,3363,12,5,13.4983,44.14,1049,3.499,-119.7,0,60.9399999999999,798.799999999999,6.87,14.9499999999999,21.0399999999999,13.6099999999999,1.25,4,0.08,31.12,7.13,1.44,0.18,2.4,1,49.3299999999999,1.39,0.68,0.0783,1049,4.2919998,37.8999999999999,63.9799995,9.1999998,8.1700001,0,13.2799997,4.08,39.69,50.3299999999999,2.07,9.1999998,8.1700001,13.2799997,275.6666667,NA,NA,296.879211966,294.162017822,57.158324655,Bean's Lake,North Central Hardwood Forests,Central Sand Hills,040302022004,0.00155138763508841,0.00560845515774503,0.00313310516770218,0.00560845515774503,0.00155138763508841,1.2174392661576223,23207.387407644354
1859100,198193.014965,3792.56733691999,46.12238714,-91.2401283399999,49,3492,27,11,6.1814,46.13,444,6.894,-400.8,100,0,842.7,4.65,13.01,19.3,14.13,4.15,3.87,0,55.8699999999999,4.31,22.96,3.91,0,0,0,4.94,0,0.1973,431,11.2889996,-768,32.7900009,6.4400001,19.5599995,22.6100006,16.6200008,3.87,83.1399999999999,0,4.94,6.4400001,42.170000099999996,16.6200008,10,NA,NA,424.172839278,421.88571167,73.911663896,Helane Lake,Northern Lakes and Forests,North Central Forest,070500010303,-9.1398138941225e-4,0.0011547867877568,0.00473735934508441,0.0011547867877568,-9.1398138941225e-4,2.4031683532552774,24082.94631148537
103900,1173482.21759,5692.69158933,44.0605335999999,-89.2367852999999,290,3560,5,2,4.9276,44.07,1049,1.697,-27.3,100,54.95,801.5,7.01,15.06,21.14,14.41,26.0399999999999,9.83,1.47,21.98,7.06,3.21,0.09,0.49,0.86,14.3699999999999,12.02,2.3,0.2597,1049,2.4779999,-64.0999999999999,26.4500008,12.8199997,18.7099991,3.7,17.9799995,11.59,32.25,15.2299999999999,14.32,21.0199995,22.6399991,26.7199993,217.2661905,NA,NA,264.252501179,263.05569458,29.030946087000018,Irogami Lake,North Central Hardwood Forests,Central Sand Hills,040302010804,0.00125653242158798,-2.46824768515234e-4,0.00203415779733476,-2.46824768515234e-4,0.00125653242158798,1.4824309290005209,770001.4551115485
105800,111744.621664,1544.2952643,44.10928491,-89.38854788,28,3604,35,16,14.5832,44.1199999999999,1047.09999999999,3.099,-169,6.48,49.64,791.2,6.63,14.81,20.8999999999999,14.58,1.04,3.97,0.31,27.3599999999999,13.27,1.21,0.13,1.73,1.93,41.82,5.86,1.37,0.0982,1049,10.3599997,-226.9,40.0200005,7.9400001,25.1499996,3.6700001,17.9200001,4.28,41.8399999999999,43.75,7.23,7.9400001,28.8199997,17.9200001,327.6111111,NA,NA,302.382661831,302.320831299,82.37258719199997,Marl Lake,North Central Hardwood Forests,Central Sand Hills,040302010801,0.0064327630122166,0.00222305218918671,0.00299605556686008,0.00222305218918671,0.0064327630122166,1.3032030655873033,10474.748937382827
2495900,261416.833037,2632.77348390999,46.1276409999999,-92.0226021099999,65,3628,37,12,2.6834,46.13,1032,2.937,-651.2,100,3.49,784.899999999999,5.14,13.76,20.14,14.68,9.75,5.32,0.77,26.2399999999999,6.96,17.93,14.08,1.37,0,0,11.13,6.45,0.1528,1032,5.8179998,-260.899999999999,24.6700001,2.75,57.4000015,9.4899998,0,6.09,51.129999999999896,0,17.580000000000002,2.75,70.4900012,0,43,NA,NA,306.063926671,303.61895752,18.97620394400002,Scovils Lake,Northern Lakes and Forests,Northwest Sands,070300020311,0.00404489198541921,4.65135354073225e-4,0.00229855883195858,4.65135354073225e-4,0.00404489198541921,1.4525857813836183,23180.18310961552
2493100,1333326.78196999,6808.20346631,45.9609588599999,-92.07448033,329,3673,30,10,5.4581,45.96,694.1,1.962,-252.699999999999,100,0,790.6,5.29,13.9,20.26,14.8699999999999,24.8599999999999,5.29,0,36.35,2.36,19.37,0.01,0,4.02,2.35,4.38,1.01,0.3923,671,4.2199998,-1090,22.3600006,7.8800001,19.9599991,32.8100014,9.8400002,5.29,58.08,6.369999999999999,5.39,7.8800001,56.0300005,12.7200003,55,NA,NA,302.343690297,301.392059326,17.980253794999953,Rooney Lake,Northern Lakes and Forests,Northwest Sands,070300020404,2.79527071472898e-4,-2.90830937022326e-5,9.32703428505039e-4,-2.90830937022326e-5,2.79527071472898e-4,1.6632567438223589,145814.38997922026
2459200,1012976.97058,10026.0788128,45.96161929,-92.28472997,250,3694,13,6,5.6968,45.96,680.6,2.076,-163.9,100,0,777.399999999999,5.4,13.98,20.3,14.9499999999999,17.6299999999999,5.21,0.35,46.2,2.02,8.47,0,0.17,5.68,4.69,3,6.59,0.4369,671,3.4070001,-508.5,16.7099991,2.3099999,59.5099983,9.8400002,7.2800002,5.56,56.690000000000005,10.370000000000001,9.59,2.3099999,69.3499985,11.3800001,43,NA,NA,294.462184254,293.877807617,19.944431957000006,Crooked Lake,Northern Lakes and Forests,Northwest Sands,070300010504,0.00280433011427097,8.94050356388253e-4,0.00351902941523608,8.94050356388253e-4,0.00280433011427097,2.810129901596459,255647.32752372298
